"Accession","Rich_1","Rich_2","Rich_3","Gene","Protein"
"P40955",5.40944330296842e-06,5.40702294584277e-06,5.52531663339907e-06,"YJL099W","CHS6"
"P40956",5.85836571611045e-06,6.12389368595574e-06,6.39175569500973e-06,"YGL181W","GTS1"
"P40957",1.35285644513462e-05,1.43716319038281e-05,1.45616768938677e-05,"YGL086W","MAD1"
"P40958",5.37068165344522e-06,4.86616588447233e-06,4.57193280856835e-06,"YJL030W","MAD2"
"P40959",2.40474956815991e-05,2.6208592818371e-05,2.6821120379641e-05,"YMR004W","MVP1"
"P40961",0.000267678957227192,0.000271037568083283,0.000273439291087768,"YGR132C","PHB1"
"P40969",1.54328708063912e-06,1.57455698176889e-06,1.65587338479819e-06,"YMR168C","CEP3"
"P40970",7.55606724290878e-05,8.04781047834187e-05,7.78031383119863e-05,"YDR062W","LCB2"
"P40986",3.69972561929206e-05,3.88680810232525e-05,3.92759862648176e-05,"YDR182W","CDC1"
"P40988",9.1159575825637e-07,9.38677449233602e-07,1.01506158944038e-06,"YMR319C","FET4"
"P40989",0.00012763639070273,0.000153530717189976,0.000137508361862871,"YGR032W","GSC2"
"P40991",0.000187778180930607,0.000189876653262541,0.000183288103453872,"YNL061W","NOP2"
"P40994",1.33908551481458e-06,1.42271820001281e-06,1.38344134020101e-06,"YOR094W","ARF3"
"P41057",0.000546193028005828,0.000581558850878486,0.000600289429987174,"YLR388W","RPS29A"
"P41058",0.000175411107887101,0.000174599830390211,0.000183882495221053,"YDL061C","RPS29B"
"P41277",0.000430843853257371,0.000475127115396505,0.00048899798398576,"YIL053W","GPP1"
"P41338",0.000150617736010424,0.000176754420123903,0.00017118193055847,"YPL028W","ERG10"
"P41543",6.8449983221147e-05,6.86912615280204e-05,7.4654827790242e-05,"YJL002C","OST1"
"P41544",1.57817897208817e-06,1.68327702673509e-06,1.74347147543626e-06,"YJL004C","SYS1"
"P41697",2.61459438009437e-05,2.72738199219669e-05,2.69433181603029e-05,"YLR319C","BUD6"
"P41733",1.11594289100827e-05,1.27525849233186e-05,1.21132101690194e-05,"YLR459W","GAB1"
"P41734",1.77157172978269e-05,2.05624429483989e-05,2.07941903799649e-05,"YOR126C","IAH1"
"P41735",2.1390421889225e-06,2.4942763287257e-06,2.26034623388106e-06,"YOR125C","CAT5"
"P41800",1.20393363862395e-05,1.31652523803119e-05,1.20120343587698e-05,"YLL006W","MMM1"
"P41805",0.00420131984979366,0.00430578534754907,0.00424459499661474,"YLR075W","RPL10"
"P41807",0.000299728546505216,0.000338274092716668,0.000341391174182641,"YPR036W","VMA13"
"P41810",0.00036285964236206,0.000385148835553871,0.000393575750632296,"YDR238C","SEC26"
"P41811",0.000628863627459014,0.0006956825113401,0.000678429246797849,"YGL137W","SEC27"
"P41812",4.22409122377857e-06,4.45346315851369e-06,4.36703921222214e-06,"YNL221C","POP1"
"P41813",1.07481830773191e-05,9.18980299582253e-06,1.10438818932845e-05,"YNL068C","FKH2"
"P41814",2.21122916783012e-05,2.34774960808234e-05,2.20035796300341e-05,"YNL062C","GCD10"
"P41815",8.67134653304702e-07,1.01235984848611e-06,9.77303825055856e-07,"YDR046C","BAP3"
"P41816",3.95987259465936e-06,4.48141159555198e-06,4.13284670012309e-06,"YPL171C","OYE3"
"P41818",2.11069543897444e-06,2.28760126110628e-06,2.11824179584811e-06,"YMR311C","GLC8"
"P41819",8.6931424267263e-05,8.46122160802675e-05,8.52464593662855e-05,"YPL266W","DIM1"
"P41832",2.0869998741551e-05,2.14205030727094e-05,2.12474597180145e-05,"YNL271C","BNI1"
"P41835",4.38330769446657e-06,4.87829311552161e-06,4.85792255431194e-06,"YPL214C","THI6"
"P41895",3.16854165406731e-05,2.75435440216555e-05,2.79618614119744e-05,"YGR186W","TFG1"
"P41896",1.00468318477478e-05,1.12455514071411e-05,1.15874327549518e-05,"YGR005C","TFG2"
"P41903",5.25277752209704e-06,5.6491536168791e-06,5.85612003737383e-06,"YJR019C","TES1"
"P41910",2.76978540650596e-05,2.64655045469527e-05,2.83304533533541e-05,"YDR005C","MAF1"
"P41911",0.000205972627009178,0.000214857814300817,0.000210488228585242,"YOL059W","GPD2"
"P41913",3.03347863478905e-06,3.10616801373597e-06,3.3220013429478e-06,"YOR355W","GDS1"
"P41920",2.58180618671185e-05,2.68675845991653e-05,2.67753737467276e-05,"YDR002W","YRB1"
"P41921",4.00981450323718e-05,3.9742625916752e-05,3.88030523694583e-05,"YPL091W","GLR1"
"P41939",0.000128463929439371,0.000140398495304067,0.000144219616105357,"YLR174W","IDP2"
"P41940",0.000668542773141234,0.000695270061267709,0.000690837113436433,"YDL055C","PSA1"
"P42073",5.05690349535749e-06,5.17671800600284e-06,5.32213809704617e-06,"YDR195W","REF2"
"P42223",1.17262696576327e-06,1.18390215557894e-06,1.15746703875199e-06,"YDR351W","SBE2"
"P42826",2.79972321879825e-05,3.16039482167392e-05,3.22682985153459e-05,"YGR194C","XKS1"
"P42838",5.62674505955743e-05,5.98191190490334e-05,6.25365982185589e-05,"YNL323W","LEM3"
"P42839",9.82329716918445e-07,9.80263186751798e-07,8.56045319174629e-07,"YNL321W","VNX1"
"P42840",1.31364718404808e-05,1.12908897085607e-05,1.25643154000547e-05,"YNL320W","YNL320W"
"P42841",1.38453264816916e-06,1.37895930629956e-06,1.33495038158825e-06,"YNL317W","PFS2"
"P42842",5.2648497669145e-05,5.3605766428354e-05,5.3512759877169e-05,"YNL313C","EMW1"
"P42843",2.87438179148786e-06,2.6524095715483e-06,2.90806030711946e-06,"YNL311C","SKP2"
"P42846",0.000103180579720235,0.000106543450243936,0.00010600825416507,"YNL308C","KRI1"
"P42847",8.34249173199861e-06,9.00428659441311e-06,8.75445761609077e-06,"YNL306W","MRPS18"
"P42900",1.78951984753727e-05,1.68821284275056e-05,1.65304346214807e-05,"YLR139C","SLS1"
"P42934",4.13297707255529e-06,4.43214080308989e-06,4.33338538748069e-06,"YGR199W","PMT6"
"P42935",6.31609482359188e-05,6.46847997888159e-05,5.4796678946964e-05,"YGR200C","ELP2"
"P42937",2.54095727687782e-05,2.72372629059081e-05,2.77679907068187e-05,"YGR203W","YCH1"
"P42938",1.62807750317449e-05,1.67909498136669e-05,1.80283127785897e-05,"YGR205W","TDA10"
"P42940",0.000214377664083135,0.000237448731876746,0.000244006072418534,"YGR207C","CIR1"
"P42941",0.000118608645166196,0.000125166000265512,0.000126764395399734,"YGR208W","SER2"
"P42942",1.21135087194402e-05,1.3200555160882e-05,1.41399886408837e-05,"YGR210C","YGR210C"
"P42943",0.00072234869554718,0.00073687271996518,0.000722077615916692,"YJL111W","CCT7"
"P42945",0.000171410832810571,0.000184385787102898,0.000182948951459615,"YJL109C","UTP10"
"P42948",1.91289829095934e-05,1.94237457399335e-05,1.85242945880572e-05,"YJL105W","SET4"
"P42949",4.68068830618256e-05,5.10548875300507e-05,5.10497781174581e-05,"YJL104W","PAM16"
"P43123",6.61001838028142e-05,6.8653425254748e-05,6.88121312728112e-05,"YDL103C","QRI1"
"P43124",1.19449947635366e-06,1.29583692026569e-06,1.2951497721503e-06,"YDL105W","NSE4"
"P43535",4.10279373467748e-05,4.31917604690034e-05,4.3362431427626e-05,"YFR009W","GCN20"
"P43554",2.13813037474694e-05,2.17497681285412e-05,2.20221709732351e-05,"YFL049W","SWP82"
"P43555",3.74019929000186e-05,3.96743968391625e-05,3.97350076073909e-05,"YFL048C","EMP47"
"P43556",2.9116680460806e-05,3.11749009018712e-05,3.19812975936734e-05,"YFL047W","RGD2"
"P43557",1.8433243976871e-05,2.06646080927037e-05,2.0932912525255e-05,"YFL046W","FMP32"
"P43558",2.09442777252287e-06,2.31066212382197e-06,2.27957022756788e-06,"YFL044C","OTU1"
"P43560",1.20136460460125e-05,1.38777105291203e-05,1.40547313382804e-05,"YFL042C","LAM5"
"P43561",2.9983004675797e-05,2.98342632021282e-05,3.24024030793501e-05,"YFL041W","FET5"
"P43564",1.15495701939514e-05,1.11485507076581e-05,1.17939639022144e-05,"YFL034W","YFL034W"
"P43565",3.66050451240853e-06,4.01783571397035e-06,4.04194493908561e-06,"YFL033C","RIM15"
"P43567",3.93832706051515e-05,4.36807459707791e-05,4.49770431474756e-05,"YFL030W","AGX1"
"P43568",3.54919247257672e-06,3.83242995026274e-06,3.60260309342771e-06,"YFL029C","CAK1"
"P43569",1.2009203193165e-05,1.26768318453191e-05,1.28100896536465e-05,"YFL028C","CAF16"
"P43570",4.25148233269864e-06,4.18587255642196e-06,4.25314233611935e-06,"YFL027C","GYP8"
"P43571",7.20936391877638e-07,7.54134641256666e-07,6.79230909192498e-07,"YFL025C","BST1"
"P43573",5.17930966093495e-06,5.6728698758127e-06,5.31292056101531e-06,"YFL023W","BUD27"
"P43574",2.89392037223045e-06,3.3152425762004e-06,3.17390588428069e-06,"YFL021W","GAT1"
"P43577",1.76983549226913e-05,1.88469441523561e-05,1.79892299587311e-05,"YFL017C","GNA1"
"P43579",1.61580909582374e-05,1.24647480354815e-05,1.25643294877611e-05,"YFL013C","IES1"
"P43583",2.44471726537491e-05,2.53734568982149e-05,2.50758410567113e-05,"YFL007W","BLM10"
"P43585",0.000104566366214092,0.000113560994601832,0.000111993285163899,"YFL004W","VTC2"
"P43586",4.63057670836975e-05,4.7181332698985e-05,4.6161060390856e-05,"YFR001W","LOC1"
"P43587",4.12090355534571e-05,4.25749088445473e-05,4.30713102317138e-05,"YFR003C","YPI1"
"P43588",8.7675356700178e-05,9.16398385814294e-05,8.92595035273318e-05,"YFR004W","RPN11"
"P43589",8.11970845641148e-07,8.23117734122377e-07,7.72605984529615e-07,"YFR005C","SAD1"
"P43590",4.1241500328495e-05,4.6814855181536e-05,4.8119633483343e-05,"YFR006W","YFR006W"
"P43591",7.40826287837642e-06,7.78533716564781e-06,7.821537933853e-06,"YFR007W","YFH7"
"P43593",0.000148247797565792,0.0001641294592581,0.000159801886463418,"YFR010W","UBP6"
"P43594",1.11502575761309e-06,1.21031666045537e-06,1.17024739708369e-06,"YFR011C","MIC19"
"P43596",9.88436567113764e-06,1.11915137799875e-05,1.09810588925807e-05,"YFR013W","IOC3"
"P43597",3.37413761274894e-06,3.69594795683241e-06,3.65330190326371e-06,"YFR016C","YFR016C"
"P43599",1.64360930472191e-06,1.64796020568311e-06,1.56900712131459e-06,"YFR018C","YFR018C"
"P43601",2.29654802661728e-06,2.4897525137024e-06,2.49228606316661e-06,"YFR021W","ATG18"
"P43603",5.65371331327105e-05,5.79657605893179e-05,6.01533824770096e-05,"YFR024C-A","LSB3"
"P43606",7.04586304052647e-06,6.69231484984815e-06,6.58837218205046e-06,"YFR029W","PTR3"
"P43609",9.9272667417367e-05,0.000108248608470418,0.000108920702419207,"YFR037C","RSC8"
"P43610",5.07577044993863e-06,5.36054599620177e-06,5.29810724564594e-06,"YFR038W","IRC5"
"P43611",1.27497964062338e-05,1.4134758025339e-05,1.40460390833803e-05,"YFR039C","OSW7"
"P43612",8.10902241475071e-05,8.43287974346633e-05,8.69050778571777e-05,"YFR040W","SAP155"
"P43613",6.20199412174703e-06,6.62694352570182e-06,6.42161844218609e-06,"YFR041C","ERJ5"
"P43615",4.03920418728651e-07,2.51771209365517e-07,2.72633693598742e-07,"YFR043C","IRC6"
"P43616",0.000400966202228242,0.000423813374690945,0.000425596853983171,"YFR044C","DUG1"
"P43617",5.15720959740437e-06,5.5178417265811e-06,5.40021088537861e-06,"YFR045W","YFR045W"
"P43619",0.000138561452784716,0.000148979808960784,0.000154790560091401,"YFR047C","BNA6"
"P43620",2.43556478043965e-06,2.50681880744072e-06,2.69836778344284e-06,"YFR048W","RMD8"
"P43621",0.000261986503560885,0.00028346086683037,0.000275409144968146,"YFR051C","RET2"
"P43633",9.72319823168485e-07,9.38262804015625e-07,9.81130892972704e-07,"YGL021W","ALK1"
"P43635",2.8649979719493e-06,2.84702275405645e-06,3.05442643643318e-06,"YPR001W","CIT3"
"P43636",2.59509500147215e-05,2.729311984448e-05,2.65313330241757e-05,"YGL065C","ALG2"
"P43638",2.61952428593364e-05,2.8086924949469e-05,2.82224737184341e-05,"YJL042W","MHP1"
"P43639",5.08138664201947e-05,5.74048376394716e-05,5.48119096786543e-05,"YGL019W","CKB1"
"P43682",1.49166054897309e-05,1.46488740500322e-05,1.46250672384008e-05,"YKL006C-A","SFT1"
"P45818",3.86278100877141e-05,3.95402595586497e-05,3.91874696346373e-05,"YGL171W","ROK1"
"P46151",5.83964761889124e-05,6.05820870202533e-05,6.21555886864451e-05,"YPL023C","MET12"
"P46367",0.0012010119635995,0.00125808482168636,0.00138388067271009,"YOR374W","ALD4"
"P46654",0.0141589895228583,0.0135837507086077,0.0136875970688841,"YLR048W","RPS0B"
"P46655",0.0017706025241679,0.00174821315613692,0.00181678818956108,"YGL245W","GUS1"
"P46669",8.36086304138421e-06,8.82668473701858e-06,8.77750734768176e-06,"YOR340C","RPA43"
"P46671",7.03045211527516e-06,8.04353189631662e-06,7.11372655223355e-06,"YMR052W","FAR3"
"P46672",0.000287217541396228,0.000297215549569925,0.000292269255681388,"YGL105W","ARC1"
"P46673",2.09292018395105e-05,2.31135849678633e-05,2.24549352586151e-05,"YJR042W","NUP85"
"P46674",1.67914580569033e-06,1.7319256126589e-06,1.61877108197457e-06,"YDR159W","SAC3"
"P46675",1.40700673336912e-05,1.57239913362377e-05,1.52528755999684e-05,"YLR045C","STU2"
"P46676",3.17291537128009e-06,3.42672992681271e-06,3.29917196069428e-06,"YDR310C","SUM1"
"P46677",4.60690665903179e-06,4.9048567980002e-06,4.85000855651488e-06,"YGR274C","TAF1"
"P46678",3.82827738822986e-06,4.49697386607665e-06,4.02769448661982e-06,"YNL039W","BDP1"
"P46680",2.11682427825832e-05,2.14030297628894e-05,2.10930747613212e-05,"YMR092C","AIP1"
"P46681",3.01858204336433e-05,3.00857928360361e-05,3.05369026148489e-05,"YDL178W","DLD2"
"P46682",5.77554188845975e-05,6.10934153787868e-05,6.05572958562466e-05,"YGR261C","APL6"
"P46683",0.000107536061622085,0.000113499821620718,0.000113575610813681,"YPL239W","YAR1"
"P46784",0.00245673312243081,0.00239704488976938,0.00220780408732991,"YMR230W","RPS10B"
"P46944",7.58467678144568e-06,8.79701047588626e-06,8.95012749690661e-06,"YDR108W","TRS85"
"P46948",1.41687131323386e-05,1.49440773853167e-05,1.50169625167576e-05,"YGR195W","SKI6"
"P46951",3.57005971658023e-05,3.77285077804894e-05,3.69771687905281e-05,"YGR198W","YPP1"
"P46956",2.73497226174197e-05,3.09340657210067e-05,3.20344996719913e-05,"YJL117W","PHO86"
"P46957",1.79040792997812e-05,1.83284664655454e-05,1.75675921228686e-05,"YJR006W","POL31"
"P46958",5.9861052345044e-06,6.46118341361078e-06,6.39494021728248e-06,"YJL146W","IDS2"
"P46959",2.02993803679219e-05,2.10796660314082e-05,2.1244935312235e-05,"YJL125C","GCD14"
"P46962",1.43079104904247e-05,1.58212871768393e-05,1.4613443537058e-05,"YJL006C","CTK2"
"P46963",4.63704510635852e-06,4.67654480965571e-06,4.88839512695788e-06,"YML112W","CTK3"
"P46965",1.52444422630178e-05,1.54403320404956e-05,1.48419043932713e-05,"YJR010C-A","SPC1"
"P46969",7.99222240160974e-05,8.39598739797307e-05,7.97225764676281e-05,"YJL121C","RPE1"
"P46970",0.000100504425456751,0.000111934389259737,0.000108170067940612,"YJR132W","NMD5"
"P46971",3.22804247107806e-05,3.34602571595071e-05,3.47088909308297e-05,"YJR143C","PMT4"
"P46982",3.59107503198974e-05,3.62559563375635e-05,3.77645400989114e-05,"YJL186W","MNN5"
"P46984",2.24849079531583e-05,2.91426010386736e-05,2.9382680788186e-05,"YJL184W","GON7"
"P46985",4.12914789561071e-05,4.24249890127473e-05,4.31692684408446e-05,"YJL183W","MNN11"
"P46988",9.90764012114142e-07,9.98763695187343e-07,1.0310222035571e-06,"YJL179W","PFD1"
"P46989",4.54526494575742e-05,5.42207142864177e-05,5.42313268493188e-05,"YJL178C","ATG27"
"P46990",7.78864833123813e-05,7.35835604329111e-05,7.90255033465888e-05,"YJL177W","RPL17B"
"P46992",5.62820692129812e-05,5.91116131647257e-05,5.77314805358725e-05,"YJL171C","YJL171C"
"P46995",6.89789651560702e-06,7.06003333543026e-06,7.1384380736059e-06,"YJL168C","SET2"
"P47001",0.000129473584033907,0.000136191940122216,0.000120459951529368,"YJL158C","CIS3"
"P47006",1.64957093822115e-05,1.71113959591525e-05,1.66442997557761e-05,"YJL148W","RPA34"
"P47007",2.0735806678564e-06,2.14870548452484e-06,2.51062007086555e-06,"YJL147C","MRX5"
"P47008",8.74618602410945e-05,9.48234239581998e-05,9.67640975239071e-05,"YJL145W","SFH5"
"P47013",1.33290727193306e-06,1.38831027556966e-06,1.42111905501464e-06,"YJL134W","LCB3"
"P47015",3.01839262113354e-06,3.05020544045651e-06,2.75792920346954e-06,"YJL131C","AIM23"
"P47016",3.01343741662801e-06,3.23298661972443e-06,2.94004811244725e-06,"YJL126W","NIT2"
"P47017",2.2196576322282e-06,2.2380191311488e-06,1.79022902185442e-06,"YJL124C","LSM1"
"P47018",0.000244808300889151,0.0002543873375586,0.000243551734071611,"YJL123C","MTC1"
"P47019",8.87321052808592e-06,9.62295770430093e-06,9.28500475034545e-06,"YJL122W","ALB1"
"P47025",1.25557540898706e-06,1.28300870780708e-06,1.29362181634668e-06,"YJL112W","MDV1"
"P47031",3.70176638729901e-05,3.94600945478217e-05,3.70966521770234e-05,"YJL082W","IML2"
"P47035",1.35259045368086e-05,1.37207394393187e-05,1.3352147281106e-05,"YJL076W","NET1"
"P47037",0.000101304867774798,0.000104567997595025,0.000103616936838445,"YJL074C","SMC3"
"P47039",5.52506164561188e-05,5.93251400243181e-05,6.17045724661832e-05,"YJL060W","BNA3"
"P47042",2.36348392161084e-06,2.53007618664289e-06,2.51031590973204e-06,"YJL057C","IKS1"
"P47044",0.000119707995612969,0.000134840008516573,0.000137351994203158,"YJL055W","YJL055W"
"P47045",2.46795005004979e-05,2.65154769461791e-05,2.59966813040741e-05,"YJL054W","TIM54"
"P47046",9.84501048341269e-07,8.43196559230446e-07,5.73081746975781e-07,"YJL051W","IRC8"
"P47047",0.000164873609402308,0.000171642251092791,0.000160659718258035,"YJL050W","MTR4"
"P47048",9.62870185595018e-06,1.01101413520408e-05,1.02465331634168e-05,"YJL049W","YJL049W"
"P47050",5.00768731589414e-06,4.32316067598853e-06,5.86113926489958e-06,"YJL047C","RTT101"
"P47052",1.28936872525201e-06,1.25807062026575e-06,1.35479361160444e-06,"YJL045W","YJL045W"
"P47054",4.51099045235939e-05,5.01721234261143e-05,5.06867127831118e-05,"YJL039C","NUP192"
"P47057",8.3988757314421e-06,9.49053229807488e-06,9.31640164692461e-06,"YJL036W","SNX4"
"P47061",2.48852415343431e-05,2.53922402976269e-05,2.49045924930913e-05,"YJL029C","VPS53"
"P47064",1.54948524118176e-05,1.68307531404565e-05,1.66175255674054e-05,"YJL024C","APS3"
"P47068",6.94960239037614e-05,7.34664938677662e-05,7.25637098925498e-05,"YJL020C","BBC1"
"P47069",5.55181300169747e-05,4.8012933337424e-05,5.50433916464731e-05,"YJL019W","MPS3"
"P47074",2.75342589770189e-06,2.72484801389584e-06,2.41277493164367e-06,"YJL013C","MAD3"
"P47075",0.000111456870572174,0.00012293867862841,0.000124174249812991,"YJL012C","VTC4"
"P47076",3.0500205270154e-05,3.34947114340929e-05,3.33009170848786e-05,"YJL011C","RPC17"
"P47077",5.593398981766e-05,6.17966679961224e-05,5.95221848252707e-05,"YJL010C","NOP9"
"P47079",0.000711409098413073,0.000737317047949937,0.000729843748900199,"YJL008C","CCT8"
"P47082",2.26756883269287e-05,2.1313509564332e-05,2.22340135287157e-05,"YJR001W","AVT1"
"P47083",4.30529878206794e-05,4.65848125344816e-05,4.50637661208935e-05,"YJR002W","MPP10"
"P47084",4.22885562955992e-05,4.47177099352559e-05,4.39749216755326e-05,"YJR003C","MRX12"
"P47085",7.74360826045123e-07,8.68728372772595e-07,8.95455188316562e-07,"YJR008W","YJR008W"
"P47088",2.22899102742579e-06,2.24204552323366e-06,2.17264747326599e-06,"YJR013W","GPI14"
"P47089",2.49088464634984e-05,2.48606193894531e-05,2.44613230348601e-05,"YJR014W","TMA22"
"P47095",6.5246057270015e-06,6.44585284779456e-06,6.16721353823933e-06,"YJR024C","MDE1"
"P47096",1.39757400268102e-05,1.60924573445525e-05,1.51131495581178e-05,"YJR025C","BNA1"
"P47102",1.33822401913797e-05,1.45302663367123e-05,1.46116824062852e-05,"YJR031C","GEA1"
"P47103",2.16760693552364e-05,2.36448841794338e-05,2.28348979939336e-05,"YJR032W","CPR7"
"P47104",1.28020347426074e-05,1.28742989058355e-05,1.30754627008191e-05,"YJR033C","RAV1"
"P47108",5.71524877491736e-05,6.19931308899276e-05,6.15765762136968e-05,"YJR041C","URB2"
"P47112",2.78496350963326e-05,2.64208724572443e-05,2.88106424123014e-05,"YJR046W","TAH11"
"P47116",8.96050004979315e-06,9.12526354368522e-06,9.17809521207539e-06,"YJR059W","PTK2"
"P47117",0.00026068669821652,0.000276891373686192,0.000265583699829665,"YJR065C","ARP3"
"P47119",5.1336027891926e-05,5.71205829714633e-05,5.59825709325437e-05,"YJR069C","HAM1"
"P47120",0.000994647966519265,0.00107790209822321,0.00100410179907956,"YJR070C","LIA1"
"P47122",7.24216983395785e-05,6.80828740763264e-05,7.13188873227013e-05,"YJR072C","NPA3"
"P47123",1.33571178574118e-05,1.38276578671083e-05,1.39474660156617e-05,"YJR074W","MOG1"
"P47124",9.53152108703579e-05,9.35362490807475e-05,9.54565302609961e-05,"YJR075W","HOC1"
"P47125",8.79913146365025e-05,8.75041862223025e-05,9.46905577212108e-05,"YJR078W","BNA2"
"P47127",6.33772973692614e-06,6.34701002783275e-06,6.45201244955898e-06,"YJR080C","AIM24"
"P47129",1.16327485283736e-06,1.31721330099795e-06,1.31675314321709e-06,"YJR083C","ACF4"
"P47130",8.07529601421186e-06,8.40696529885145e-06,8.43830319624267e-06,"YJR084W","CSN12"
"P47133",6.22710005153755e-05,6.87179104976016e-05,6.66435854238226e-05,"YJR088C","EMC2"
"P47135",4.1155954338717e-06,4.21135883501255e-06,4.22091739184448e-06,"YJR091C","JSN1"
"P47136",6.8645767664801e-06,7.74142580309874e-06,7.77123111276814e-06,"YJR092W","BUD4"
"P47137",6.80117995360623e-06,7.2284270367521e-06,7.61295647211755e-06,"YJR096W","YJR096W"
"P47138",4.87866881790861e-06,5.75432609461554e-06,5.24151785446684e-06,"YJR097W","JJJ3"
"P47139",4.39263324331561e-06,3.12564849370061e-06,4.29373180175047e-06,"YJR098C","YJR098C"
"P47141",8.88325101026772e-07,9.40870230834201e-07,9.6527222748443e-07,"YJR101W","RSM26"
"P47143",6.34318044239081e-05,7.30721670829726e-05,6.91537758545699e-05,"YJR105W","ADO1"
"P47147",3.46506228925971e-06,3.13053044890894e-06,3.23795451695739e-06,"YJR110W","YMR1"
"P47148",1.60162597634117e-05,1.61314689729227e-05,1.72584653607591e-05,"YJR111C","YJR111C"
"P47150",2.44151808908173e-05,2.69237327712448e-05,2.66560280025234e-05,"YJR113C","RSM7"
"P47154",0.000447956364250591,0.000452473534469368,0.000483543107525232,"YJR117W","STE24"
"P47155",1.90887587516552e-05,1.97732568656878e-05,1.9988709804308e-05,"YJR118C","ILM1"
"P47158",7.43734891747546e-07,7.67874383144605e-07,7.59394355255011e-07,"YJR122W","IBA57"
"P47159",3.02490933961026e-05,2.94340650306037e-05,3.02448904326052e-05,"YJR124C","YJR124C"
"P47160",8.45139153437642e-05,9.5664730259849e-05,9.70589550197059e-05,"YJR125C","ENT3"
"P47164",6.67267560136734e-06,7.16752383981552e-06,7.09894277882492e-06,"YJR130C","STR2"
"P47165",9.76938262952928e-06,1.03884780174362e-05,1.05310038406013e-05,"YJR133W","XPT1"
"P47166",6.43032410578953e-06,6.92850342967557e-06,6.81979660908126e-06,"YJR134C","SGM1"
"P47169",0.000308954347721674,0.000308063610071753,0.000330375458686582,"YJR137C","MET5"
"P47170",1.11759914390048e-05,9.63835117461429e-06,9.42063498205742e-06,"YJR138W","IML1"
"P47171",6.99160750637651e-06,7.50158685049558e-06,7.40541603023804e-06,"YJR140C","HIR3"
"P47173",3.45040151719826e-05,3.84789945487576e-05,3.64478260537691e-05,"YJR142W","YJR142W"
"P47176",2.15287006271638e-05,2.44028615544066e-05,2.1163315396316e-05,"YJR148W","BAT2"
"P47187",3.14027513137732e-07,3.11546717838141e-07,3.21725988484462e-07,"YJR161C","COS5"
"P47190",4.90448787961081e-06,5.41388977663184e-06,5.19170821944324e-06,"YOR321W","PMT3"
"P47771",2.56236511859068e-06,2.7689320038296e-06,2.85300093599633e-06,"YMR170C","ALD2"
"P47818",2.92877948900107e-05,3.06956534033963e-05,3.05674758479035e-05,"YLR220W","CCC1"
"P47912",0.000164921889018881,0.000170553779028464,0.000172091145539174,"YMR246W","FAA4"
"P47988",5.68880746572951e-06,5.0294056535717e-06,5.59691185644943e-06,"YOR337W","TEA1"
"P48015",0.000332974906269664,0.000349403714729587,0.000341775458015714,"YDR019C","GCV1"
"P48164",0.000384392794649171,0.000381683744098818,0.000397366740772525,"YNL096C","RPS7B"
"P48231",1.43767253843699e-05,1.35871467591801e-05,1.34698984777685e-05,"YNL087W","TCB2"
"P48234",2.28016933067768e-05,2.33353557782874e-05,2.30988563685413e-05,"YGR145W","ENP2"
"P48360",2.30097636428643e-06,2.54694885748006e-06,2.33761605602509e-06,"YDR376W","ARH1"
"P48361",2.01204983356288e-06,1.89659271263473e-06,2.02547829249253e-06,"YGR097W","ASK10"
"P48362",0.000124647980944414,0.00013056791121927,0.000130293008940903,"YGR187C","HGH1"
"P48363",9.83378965554066e-05,0.000109606782355549,0.000102438400873759,"YGR078C","PAC10"
"P48365",8.78564613925142e-06,8.01506737185181e-06,6.67783133658913e-06,"YDL234C","GYP7"
"P48412",2.53080024686646e-06,2.78554963537115e-06,2.66519143138836e-06,"YGR072W","UPF3"
"P48415",5.45664954484323e-05,5.91018986255401e-05,5.87801924887944e-05,"YPL085W","SEC16"
"P48439",9.03114723851742e-05,9.43299681787077e-05,9.57683722999468e-05,"YOR085W","OST3"
"P48445",4.03452794836372e-06,4.3692401821164e-06,4.40776985485726e-06,"YDL141W","BPL1"
"P48510",0.000185268057239618,0.000196576211810315,0.000189304415977378,"YMR276W","DSK2"
"P48524",3.76758716581202e-06,4.16338342387884e-06,4.08034897201951e-06,"YMR275C","BUL1"
"P48525",1.92674218768226e-06,2.07737202265684e-06,1.99112127079035e-06,"YOL033W","MSE1"
"P48526",1.95671155759357e-05,1.87338871777166e-05,1.93614216749925e-05,"YPL040C","ISM1"
"P48527",9.0934334116656e-06,9.10299480759922e-06,9.06498292341588e-06,"YPL097W","MSY1"
"P48559",8.52985623737109e-07,9.13261813879737e-07,8.90988547995339e-07,"YNL304W","YPT11"
"P48561",1.17968793633358e-06,1.15483846789363e-06,1.23374174813053e-06,"YNL299W","TRF5"
"P48562",1.52665290262538e-06,1.59250921162195e-06,1.53299730583844e-06,"YNL298W","CLA4"
"P48563",4.15446297430954e-05,4.42474313201151e-05,4.34225292813668e-05,"YNL297C","MON2"
"P48566",5.0776180690006e-06,5.49915542582685e-06,5.89840735129731e-06,"YNL293W","MSB3"
"P48567",1.94224167096586e-05,2.10082772676933e-05,1.92405681225834e-05,"YNL292W","PUS4"
"P48570",7.78916251280703e-05,7.87125760473187e-05,7.6698216457308e-05,"YDL182W","LYS20"
"P48582",6.32378038248904e-05,6.79440917170849e-05,6.7598808376665e-05,"YPL084W","BRO1"
"P48589",0.00674843780235773,0.00694264365764934,0.00703427991664103,"YOR369C","RPS12"
