"Accession","Rich_1","Rich_2","Gene","Protein"
"P38074",1.03373601264445e-05,9.73675198116018e-06,"YBR034C","HMT1"
"P38075",4.26427063368108e-05,4.20842684658423e-05,"YBR035C","PDX3"
"P38077",0.000395939448977238,0.000408153393536391,"YBR039W","ATP3"
"P38079",1.09343561057752e-06,1.10347055256405e-06,"YBR054W","YRO2"
"P38080",1.35220654826654e-05,1.30080481206446e-05,"YBR059C","AKL1"
"P38081",2.77002502605823e-05,2.77081728333769e-05,"YBR056W","YBR056W"
"P38084",1.62206087631705e-05,1.69306936003452e-05,"YBR068C","BAP2"
"P38085",1.53949350507821e-05,1.60778715077141e-05,"YBR069C","TAT1"
"P38086",8.33939095034987e-05,8.47608019443437e-05,"YBR073W","RDH54"
"P38087",5.78150906363764e-05,6.13815588039362e-05,"YBR104W","YMC2"
"P38088",0.00137728760355033,0.0013897420344292,"YBR121C","GRS1"
"P38089",4.32620431493286e-05,4.64728415407401e-05,"YBR125C","PTC4"
"P38111",6.43445583763445e-06,5.81122339358812e-06,"YBR136W","MEC1"
"P38112",7.39088843592442e-05,7.59402050009608e-05,"YBR142W","MAK5"
"P38113",3.94235619666288e-05,4.10444227395255e-05,"YBR145W","ADH5"
"P38115",0.000176032578077316,0.000169375004344725,"YBR149W","ARA1"
"P38116",1.37676735970305e-05,1.394625129978e-05,"YBR164C","ARL1"
"P38120",1.76734886475736e-05,1.85276569761257e-05,"YBR146W","MRPS9"
"P38121",3.12336976067349e-05,3.16250735336029e-05,"YBL035C","POL12"
"P38127",4.70773438802564e-05,4.77966664559809e-05,"YBR192W","RIM2"
"P38129",3.69928811775758e-05,3.67759229640395e-05,"YBR198C","TAF5"
"P38130",6.28886783535241e-05,6.71795707601161e-05,"YBR205W","KTR3"
"P38131",1.39518604005626e-05,1.37257189692994e-05,"YBR199W","KTR4"
"P38132",3.28080143422127e-05,3.19715885696584e-05,"YBR202W","MCM7"
"P38137",8.38369545976411e-05,8.0203964546661e-05,"YBR222C","PCS60"
"P38138",6.64937013491808e-06,6.69191106309444e-06,"YBR229C","ROT2"
"P38143",1.57224895519278e-06,1.4420034580264e-06,"YBR244W","GPX2"
"P38144",7.99824615268313e-05,7.9324440892234e-05,"YBR245C","ISW1"
"P38145",1.88629590025786e-05,2.14296690384958e-05,"YBR256C","RIB5"
"P38147",3.23959753406656e-06,3.19897891349485e-06,"YBR274W","CHK1"
"P38149",3.85695951497089e-05,3.9280501783512e-05,"YBR281C","DUG2"
"P38151",1.04515591001661e-05,1.04651729007379e-05,"YBR233W","PBP2"
"P38152",5.23471387613939e-05,5.77270809619395e-05,"YBR291C","CTP1"
"P38153",2.13263212725966e-05,2.18020592249733e-05,"YBR288C","APM3"
"P38157",5.21913658734054e-07,5.21174313959772e-07,"YBR297W","MAL33"
"P38158",1.71363992907525e-05,1.82798370510274e-05,"YBR299W","MAL32"
"P38162",2.60120738560617e-05,2.68538685409607e-05,"YBL107C","MIX23"
"P38166",2.94357355117583e-05,3.00153814345249e-05,"YBL102W","SFT2"
"P38167",1.81185633534316e-06,1.76244687251533e-06,"YBL101C","ECM21"
"P38169",7.75296190551028e-05,8.00653297551112e-05,"YBL098W","BNA4"
"P38170",1.45677538310229e-05,1.46589169065371e-05,"YBL097W","BRN1"
"P38174",4.87049229113759e-05,4.90733561376732e-05,"YBL091C","MAP2"
"P38175",5.85423960263793e-06,6.0643769359999e-06,"YBL090W","MRP21"
"P38176",5.25223296483078e-06,5.18691499954818e-06,"YBL089W","AVT5"
"P38181",3.04619628301961e-05,2.89366824768174e-05,"YBL079W","NUP170"
"P38193",6.0408518824846e-06,5.82704812902211e-06,"YBL046W","PSY4"
"P38196",6.71637383971661e-05,6.76411081721565e-05,"YBL042C","FUI1"
"P38197",7.30198085050594e-05,7.3198618786955e-05,"YBL036C","YBL036C"
"P38198",2.47153031596397e-05,2.41071093533936e-05,"YBL034C","STU1"
"P38199",0.000105066393442977,0.000107563772042502,"YBL032W","HEK2"
"P38202",6.14962517485647e-07,6.28691024336828e-07,"YBL028C","YBL028C"
"P38203",2.54887906971461e-05,2.74701867597162e-05,"YBL026W","LSM2"
"P38205",0.000313997458097307,0.000306359720968683,"YBL024W","NCL1"
"P38217",7.35658433586712e-05,7.0372744229371e-05,"YBR017C","KAP104"
"P38218",5.03617943749361e-06,5.45681919495127e-06,"YBR022W","POA1"
"P38219",0.00233032730880099,0.00233957264931568,"YBR025C","OLA1"
"P38221",0.000178893343252746,0.000185218860331498,"YBR029C","CDS1"
"P38225",3.95083860108016e-05,4.10944166155453e-05,"YBR041W","FAT1"
"P38226",1.21279791168437e-05,1.29389874958875e-05,"YBR042C","CST26"
"P38228",8.3851687150171e-06,8.78871147144778e-06,"YBR044C","TCM62"
"P38230",1.51688567782644e-05,1.54346732437712e-05,"YBR046C","ZTA1"
"P38234",1.23839918018793e-05,1.18853364436799e-05,"YBR052C","RFS1"
"P38235",0.0007403279535505,0.000510006468481244,"YBR053C","YBR053C"
"P38237",2.42289233982756e-05,2.1448286143354e-05,"YBR058C","UBP14"
"P38238",4.3242321773915e-06,1.98351722787876e-06,"YBR061C","TRM7"
"P38241",5.26264877173058e-07,4.85667759499894e-07,"YBR065C","ECM2"
"P38242",2.49805536631428e-06,2.4461215263167e-06,"YBR070C","ALG14"
"P38244",4.84194936250862e-05,5.15334354540148e-05,"YBR074W","PFF1"
"P38248",0.00158182722067824,0.00150299816236085,"YBR078W","ECM33"
"P38249",0.00125112229172091,0.00119653709636621,"YBR079C","RPG1"
"P38250",5.39380396028507e-05,5.3214377886951e-05,"YBR086C","IST2"
"P38251",4.64548542902489e-05,4.6054723260218e-05,"YBR087W","RFC5"
"P38254",2.59334279147665e-05,2.5265302314523e-05,"YBR094W","PBY1"
"P38255",4.48365486189563e-06,4.41808102869876e-06,"YBR095C","RXT2"
"P38256",0.000101433134187296,8.85130184006628e-05,"YBR096W","YBR096W"
"P38260",6.46734973416265e-05,6.33032577492551e-05,"YBR101C","FES1"
"P38261",8.76353686356132e-06,8.50194469008805e-06,"YBR102C","EXO84"
"P38262",3.42847871029898e-06,3.63238587784693e-06,"YBR103W","SIF2"
"P38264",7.77102882723031e-05,7.78534046396674e-05,"YBR106W","PHO88"
"P38271",7.43555841420771e-06,7.18018864441891e-06,"YBR129C","OPY1"
"P38272",6.08561236673603e-06,5.31202057381724e-06,"YBR130C","SHE3"
"P38273",1.12758713221748e-06,1.16734703420315e-06,"YBR131W","CCZ1"
"P38274",7.18763130466918e-06,7.39105794810597e-06,"YBR133C","HSL7"
"P38278",6.75730952113391e-07,6.92872170895394e-07,"YBR141C","BMT2"
"P38281",2.56730906683781e-05,2.70815068234934e-05,"YBR151W","APD1"
"P38286",0.000142477251707084,0.000147225151198467,"YBR159W","IFA38"
"P38295",0.000180907582450958,0.000189487096087945,"YBR177C","EHT1"
"P38297",2.07989084928586e-06,2.07635777282756e-06,"YBR179C","FZO1"
"P38300",5.74713337751698e-07,5.73664889838638e-07,"YBR185C","MBA1"
"P38301",3.35833999298073e-07,3.57100260406966e-07,"YBR187W","GDT1"
"P38302",5.80772095453785e-06,4.96274340505887e-06,"YBR188C","NTC20"
"P38310",2.74875848281855e-05,2.78931079937805e-05,"YBR207W","FTH1"
"P38314",2.12363782566458e-05,2.00114630403778e-05,"YBR214W","SDS24"
"P38318",1.08377058727309e-05,1.11751810710776e-05,"YBR220C","YBR220C"
"P38321",4.12942903512489e-06,4.20864429251561e-06,"YBR225W","YBR225W"
"P38323",3.87829630316639e-05,4.11173151945947e-05,"YBR227C","MCX1"
"P38325",0.000134008083313553,0.000124024249506351,"YBR230C","OM14"
"P38326",1.89708974740867e-06,1.59854343072375e-06,"YBR231C","SWC5"
"P38328",8.94514866934098e-05,9.07332283726279e-05,"YBR234C","ARC40"
"P38329",3.67117760598657e-06,3.77195263344762e-06,"YBR235W","VHC1"
"P38330",2.8773935732241e-06,2.69356752293604e-06,"YBR238C","YBR238C"
"P38331",4.93662340690574e-06,6.02036787192544e-06,"YBR242W","YBR242W"
"P38332",1.54109272126766e-05,1.6451845263891e-05,"YBR246W","RRT2"
"P38333",0.000265826226042844,0.00026667447862787,"YBR247C","ENP1"
"P38336",2.14044105820413e-06,2.25661234344623e-06,"YBR257W","POP4"
"P38337",3.61681685874573e-06,2.79727011391538e-06,"YBR258C","SHG1"
"P38339",9.97890415582896e-06,1.00630208488218e-05,"YBR260C","RGD1"
"P38340",2.3951694966632e-05,2.4173695915869e-05,"YBR261C","TAE1"
"P38341",3.42727403024687e-06,3.5286260584254e-06,"YBR262C","MIC12"
"P38342",2.34795761178024e-05,2.39332624780042e-05,"YBR265W","TSC10"
"P38344",1.96528360718926e-05,1.78654430534363e-05,"YBR267W","REI1"
"P38348",3.07517384247275e-05,2.94320057203326e-05,"YBR272C","HSM3"
"P38349",4.5258635407463e-06,4.45192662253768e-06,"YBR273C","UBX7"
"P38351",5.57539374778867e-05,5.66327089153709e-05,"YBR279W","PAF1"
"P38352",1.21963391104669e-06,1.16281505390343e-06,"YBR280C","SAF1"
"P38353",0.000359138812064111,0.00036939505877211,"YBR283C","SSH1"
"P38355",2.52029544692227e-06,2.80869981815202e-06,"YBR287W","YBR287W"
"P38359",3.16558538908193e-06,3.22982059654518e-06,"YBR294W","SUL1"
"P38426",7.06419208985935e-05,7.00995287174867e-05,"YMR261C","TPS3"
"P38427",4.31509747552379e-05,4.2793345119797e-05,"YML100W","TSL1"
"P38428",8.81329135662153e-07,7.18502329151581e-07,"YMR264W","CUE1"
"P38429",7.23493156717655e-06,7.49646695153361e-06,"YMR263W","SAP30"
"P38431",0.000708749787613408,0.000709398379833869,"YPR041W","TIF5"
"P38439",5.45715641368557e-06,5.38620104964198e-06,"YOR123C","LEO1"
"P38523",3.49039670068829e-05,3.56338251771054e-05,"YOR232W","MGE1"
"P38555",0.000176318670834164,0.000211894426607446,"YER031C","YPT31"
"P38604",4.96942570564709e-05,4.99184320135307e-05,"YHR072W","ERG7"
"P38615",9.0286885259794e-08,1.07446908658133e-07,"YMR139W","RIM11"
"P38616",5.70704185460353e-05,6.14140161575483e-05,"YNL160W","YGP1"
"P38620",6.16754115894597e-06,5.95105142311097e-06,"YER099C","PRS2"
"P38623",4.23732209646314e-05,4.27516332297736e-05,"YLR248W","RCK2"
"P38624",0.000443355719854146,0.000421954246527158,"YJL001W","PRE3"
"P38625",0.00108835949269032,0.00112174260918516,"YMR217W","GUA1"
"P38626",3.68019768849859e-05,3.72126385489456e-05,"YIL043C","CBR1"
"P38627",5.95914847030701e-05,5.88798178981579e-05,"YJR103W","URA8"
"P38628",5.29186128968918e-05,5.34136217845741e-05,"YEL058W","PCM1"
"P38629",0.000149919996633961,0.000149815708675338,"YNL290W","RFC3"
"P38630",1.46651033020565e-05,1.5552572984184e-05,"YOR217W","RFC1"
"P38631",0.00101909549104086,0.00102271557392606,"YLR342W","FKS1"
"P38635",4.71130339671369e-05,4.5378684991521e-05,"YFR025C","HIS2"
"P38682",2.58417392938476e-05,2.56144750442912e-05,"YER122C","GLO3"
"P38687",0.000139805446038236,0.000147736709859922,"YPL243W","SRP68"
"P38688",0.000140643758341873,0.00014903976000473,"YPL210C","SRP72"
"P38689",0.000242085314453741,0.000228491176233048,"YHL011C","PRS3"
"P38691",2.37771925498329e-06,2.07003174736113e-06,"YHR082C","KSP1"
"P38692",3.93556414757395e-05,3.4992797881925e-05,"YHR102W","KIC1"
"P38694",0.000142631476933758,0.000148480168848246,"YHR039C","MSC7"
"P38695",1.8870537123082e-05,1.87880938630624e-05,"YHR096C","HXT5"
"P38697",2.48736824736198e-05,2.64537205413721e-05,"YHR216W","IMD2"
"P38698",5.63681303370382e-05,5.47379966955611e-05,"YHR201C","PPX1"
"P38699",3.09057276897559e-06,2.97081449346276e-06,"YHR178W","STB5"
"P38701",0.00256863369690502,0.00255580456939977,"YHL015W","RPS20"
"P38702",1.28175232149061e-06,1.3633490534316e-06,"YHR002W","LEU5"
"P38703",5.77161444578988e-06,5.99374349316562e-06,"YHL003C","LAG1"
"P38705",1.90604788911279e-05,1.81358850102202e-05,"YHR011W","DIA4"
"P38707",0.00075643894448211,0.000732695831404666,"YHR019C","DED81"
"P38708",0.000339437890442141,0.000333525504814729,"YHR020W","YHR020W"
"P38710",1.97618149397058e-05,1.8615335687245e-05,"YHR046C","INM1"
"P38712",8.35944411643412e-05,8.41592191009012e-05,"YHR065C","RRP3"
"P38713",1.19273276667581e-05,1.20386552444427e-05,"YHR073W","OSH3"
"P38714",8.59802946858163e-06,9.02986246197254e-06,"YHR091C","MSR1"
"P38715",0.000137586332358624,0.00014058248534076,"YHR104W","GRE3"
"P38716",4.46250435077609e-05,4.5331658673948e-05,"YHR112C","YHR112C"
"P38717",4.01481988486217e-06,3.99684450906937e-06,"YNL257C","SIP3"
"P38719",6.64581881154041e-05,6.71145141294758e-05,"YHR169W","DBP8"
"P38720",0.00287846132078509,0.00303618227966008,"YHR183W","GND1"
"P38732",2.91620360831294e-05,2.92189535564579e-05,"YHL039W","EFM1"
"P38736",4.37255998196957e-05,4.35519862175083e-05,"YHL031C","GOS1"
"P38737",0.000232401217672554,0.000226749230477625,"YHL030W","ECM29"
"P38738",1.71066112934211e-06,1.82462982998897e-06,"YHL029C","OCA5"
"P38741",1.46357779677256e-06,1.48714258401585e-06,"YHL024W","RIM4"
"P38742",6.61320302299826e-06,6.66645390009912e-06,"YHL023C","NPR3"
"P38745",7.07435693514293e-08,7.25067535889762e-08,"YHL017W","YHL017W"
"P38746",2.29511123941784e-07,2.23427388941704e-07,"YHL014C","YLF2"
"P38747",2.70072231453676e-06,2.91699860522683e-06,"YHL013C","OTU2"
"P38749",1.66742201402367e-06,1.730565637086e-06,"YHL009C","YAP3"
"P38753",2.92599641460727e-05,2.82861739947377e-05,"YHL002W","HSE1"
"P38754",0.000342510516123559,0.000361069156535747,"YHL001W","RPL14B"
"P38755",3.07270945712315e-05,3.00137747632558e-05,"YHR001W","OSH7"
"P38756",1.2063172490678e-05,1.21249155524214e-05,"YHR003C","TCD1"
"P38758",2.65428141128094e-05,2.49551023027263e-05,"YHR009C","TDA3"
"P38759",1.7332876776477e-05,1.80414507468445e-05,"YHR012W","VPS29"
"P38764",0.000447663723501231,0.00043777404743815,"YHR027C","RPN1"
"P38768",7.94564148873939e-06,8.18677296523703e-06,"YHR034C","PIH1"
"P38770",5.56916411807968e-06,5.30437980766478e-06,"YHR036W","BRL1"
"P38771",1.94755165142881e-05,2.05903300959667e-05,"YHR038W","RRF1"
"P38772",0.000303259806256538,0.00016036197426218,"YHR040W","BCD1"
"P38773",1.18435930004524e-06,1.24764214805442e-06,"YHR043C","DOG2"
"P38775",1.36456665714788e-05,1.35856369712286e-05,"YHR045W","YHR045W"
"P38777",5.43124146556452e-05,5.59242105110379e-05,"YHR049W","FSH1"
"P38779",0.000126814592384685,0.000119760424008326,"YHR052W","CIC1"
"P38781",3.53828886311357e-06,3.56722433032865e-06,"YHR056C","RSC30"
"P38784",1.27571736514913e-05,1.16279520167221e-05,"YHR060W","VMA22"
"P38786",4.90516004058783e-05,5.03691799014848e-05,"YHR062C","RPP1"
"P38787",5.32747407634002e-05,5.25772518764618e-05,"YHR063C","PAN5"
"P38788",0.0027653176109357,0.00258444072212877,"YHR064C","SSZ1"
"P38789",1.20118040782769e-05,1.27230860256631e-05,"YHR066W","SSF1"
"P38791",0.000288199888778582,0.000285310334430421,"YHR068W","DYS1"
"P38792",1.86032628307144e-05,1.76411648486731e-05,"YHR069C","RRP4"
"P38793",2.48178277729945e-05,2.5894617872431e-05,"YHR070W","TRM5"
"P38795",7.03856059791511e-05,6.89220912284161e-05,"YHR074W","QNS1"
"P38797",1.58526162118339e-05,1.67137550816969e-05,"YHR076W","PTC7"
"P38798",1.2112523608492e-05,1.23478728582644e-05,"YHR077C","NMD2"
"P38799",1.59248223580064e-06,1.53957626633494e-06,"YHR078W","YHR078W"
"P38801",7.79053615170299e-06,7.80608529442507e-06,"YHR081W","LRP1"
"P38803",1.0850423041198e-05,1.07519966666125e-05,"YHR085W","IPI1"
"P38805",4.22852315599574e-05,4.22973255960048e-05,"YHR088W","RPF1"
"P38810",0.000240045783651361,0.000240684782442165,"YHR098C","SFB3"
"P38811",7.97059525641238e-05,7.86688398148383e-05,"YHR099W","TRA1"
"P38813",4.75320566821346e-06,4.82871040201225e-06,"YHR101C","BIG1"
"P38814",4.81293026916106e-06,4.74890871228848e-06,"YHR103W","SBE22"
"P38816",2.24015159882291e-05,2.4561888844416e-05,"YHR106W","TRR2"
"P38817",0.000151516559466267,0.000150934475751489,"YHR108W","GGA2"
"P38818",4.03616928718767e-06,3.86910185568197e-06,"YHR109W","CTM1"
"P38820",1.99636615655815e-05,1.98859339049637e-05,"YHR111W","UBA4"
"P38821",6.39470285776149e-05,6.46734212758207e-05,"YHR113W","APE4"
"P38822",2.02271609141502e-05,2.11587840376042e-05,"YHR114W","BZZ1"
"P38824",8.16850289533377e-06,8.2927919995106e-06,"YHR116W","COX23"
"P38825",2.7507886900007e-05,2.88007541552155e-05,"YHR117W","TOM71"
"P38826",4.02979005715717e-06,3.18157806516258e-06,"YHR118C","ORC6"
"P38827",1.31677964326237e-06,1.3819118465785e-06,"YHR119W","SET1"
"P38828",1.1667918290166e-05,1.31743291842862e-05,"YHR121W","LSM12"
"P38829",2.34003188468741e-05,2.29735484148865e-05,"YHR122W","YHR122W"
"P38833",1.5053965988974e-05,1.4530489888391e-05,"YHR127W","YHR127W"
"P38836",2.06625472357307e-05,2.29067460655196e-05,"YHR132C","ECM14"
"P38837",2.62294199002735e-05,2.75553600809774e-05,"YHR133C","NSG1"
"P38840",0.000160186424126875,0.00015361663238974,"YHR137W","ARO9"
"P38845",6.79402993036282e-06,7.44875953491793e-06,"YHR146W","CRP1"
"P38850",1.20046408353207e-05,1.15983200992522e-05,"YHR154W","RTT107"
"P38853",4.98071439457702e-05,4.95801235226592e-05,"YHR158C","KEL1"
"P38854",9.77927508393231e-08,9.17069255901455e-08,"YHR159W","TDA11"
"P38856",2.13134229253999e-06,2.0781356185737e-06,"YHR161C","YAP1801"
"P38858",0.000166556981406628,0.000145534477058282,"YHR163W","SOL3"
"P38859",2.63299404740175e-07,2.56460339339173e-07,"YHR164C","DNA2"
"P38861",3.33721357996216e-05,3.32458907061986e-05,"YHR170W","NMD3"
"P38862",4.35442328329132e-06,3.65800747604372e-06,"YHR171W","ATG7"
"P38863",2.01044074370114e-05,2.04217233368322e-05,"YHR172W","SPC97"
"P38866",3.3958933075679e-06,2.96971393543314e-06,"YHR176W","FMO1"
"P38869",4.58050370716541e-05,4.13261635152205e-05,"YHR181W","SVP26"
"P38870",2.50047843494147e-06,2.57530303893408e-06,"YHR182W","YHR182W"
"P38873",1.57583537707189e-05,1.51160845955088e-05,"YHR186C","KOG1"
"P38875",1.18027325022402e-05,1.11305543361863e-05,"YHR188C","GPI16"
"P38877",7.92949410546627e-07,8.01644276039236e-07,"YHR191C","CTF8"
"P38878",1.59875559258417e-06,1.6015926351018e-06,"YHR192W","LNP1"
"P38879",0.000431460382021656,0.000455504705920866,"YHR193C","EGD2"
"P38882",4.4545699368296e-05,4.48625930962514e-05,"YHR196W","UTP9"
"P38883",3.58011690743851e-05,3.47045754310136e-05,"YHR197W","RIX1"
"P38884",1.9388021783208e-05,1.91359674070204e-05,"YHR198C","AIM18"
"P38885",3.47872636062728e-07,3.81468882462153e-07,"YHR199C","AIM46"
"P38886",0.000338349363599353,0.000336077308353626,"YHR200W","RPN10"
"P38887",9.22518190126438e-06,1.11560216819706e-05,"YHR202W","YHR202W"
"P38888",3.52316566431919e-05,3.41032338202539e-05,"YHR204W","MNL1"
"P38889",1.35636163637249e-05,1.50899845701791e-05,"YHR206W","SKN7"
"P38890",8.85167998276424e-06,8.32600287495478e-06,"YHR207C","SET5"
"P38891",0.000202263798172938,0.000205410527938057,"YHR208W","BAT1"
"P38902",7.94670552360006e-05,8.1530361555325e-05,"YOL005C","RPB11"
"P38903",2.32157399316378e-05,2.31395906526085e-05,"YOR014W","RTS1"
"P38904",2.13922792181142e-06,2.10577574485751e-06,"YDR464W","SPP41"
"P38910",0.000483088627988329,0.000468820546264964,"YOR020C","HSP10"
"P38911",0.000172320170872662,0.000171630579282806,"YML074C","FPR3"
"P38912",0.000258182145609405,0.000266206544420155,"YMR260C","TIF11"
"P38913",2.64530101743809e-06,2.68537045810034e-06,"YDL045C","FAD1"
"P38915",3.92080437227097e-06,4.13502462155041e-06,"YLR055C","SPT8"
"P38920",3.58145148538086e-06,3.3126269914927e-06,"YMR167W","MLH1"
"P38922",1.42949651284174e-06,1.45735954738543e-06,"YNL004W","HRB1"
"P38925",4.45218655272895e-06,4.54976157539335e-06,"YOL122C","SMF1"
"P38928",1.18756908171902e-06,1.25644193589363e-06,"YIL140W","AXL2"
"P38929",7.04350783271738e-05,6.84498566319905e-05,"YGL006W","PMC1"
"P38930",1.95326008903398e-05,1.92421542837701e-05,"YOR039W","CKB2"
"P38931",1.2758918494375e-06,1.33433613123597e-06,"YDR443C","SSN2"
"P38932",9.18511560718075e-06,9.39352871738826e-06,"YGL095C","VPS45"
"P38934",0.000583926436470096,0.000601583455386114,"YOR198C","BFR1"
"P38954",3.77852564203311e-07,3.76273309885967e-07,"YDR072C","IPT1"
"P38959",4.02735684805308e-06,3.74853513719458e-06,"YDR080W","VPS41"
"P38961",2.8529362424601e-05,2.86167380162727e-05,"YDR083W","RRP8"
"P38962",2.2537989502316e-05,2.32930375612132e-05,"YDR084C","TVP23"
"P38966",1.94381173500755e-05,1.96022389577166e-05,"YDR089W","YDR089W"
"P38968",0.000355723924336854,0.000347993024817479,"YDL195W","SEC31"
"P38969",1.37776119899657e-05,1.33373445581922e-05,"YOR266W","PNT1"
"P38970",2.96704748791552e-06,3.14268385169569e-06,"YJL165C","HAL5"
"P38972",0.00118154489025428,0.00114440522686845,"YGR061C","ADE6"
"P38985",4.01725511980349e-05,3.94993288910719e-05,"YDL092W","SRP14"
"P38986",4.00684213153382e-05,4.17992125295342e-05,"YDR321W","ASP1"
"P38988",0.000228846024749355,0.000239558522652176,"YDL198C","GGC1"
"P38989",9.02743414545338e-06,7.32870871055078e-06,"YFR031C","SMC2"
"P38991",6.64907321843572e-07,7.05003342122085e-07,"YPL209C","IPL1"
"P38992",1.01597476431658e-06,1.10881808084628e-06,"YDR297W","SUR2"
"P38993",2.6368867866356e-05,2.73717458624895e-05,"YMR058W","FET3"
"P38994",5.69116307980274e-06,5.45273337035304e-06,"YDR208W","MSS4"
"P38995",2.98784023571195e-06,3.31636593723487e-06,"YDR270W","CCC2"
"P38996",5.57715403472691e-05,5.83822586661107e-05,"YPL190C","NAB3"
"P38998",0.000128914641851345,0.000134381050223537,"YIR034C","LYS1"
"P38999",0.000187970112227812,0.000182629746199081,"YNR050C","LYS9"
"P39002",2.48007034890707e-05,2.53449734614534e-05,"YIL009W","FAA3"
"P39004",0.000159354576148076,0.00015940015328972,"YDR342C","HXT7"
